run,normalization_method,activation_function,learning_rate,nodes,layers,epoch,loss,validation,modelname,option,mean_std
0,no-norm,relu,0.01,"[8, 8]",2,180,0.00017952265625353903,0.0037260898388922215,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,181,0.0004808953090105206,0.00033699505729600787,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,182,0.0001851822598837316,0.0005496768280863762,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,183,0.0001842183992266655,0.00021914388344157487,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,184,0.00017526668671052903,0.00016148205031640828,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,185,0.0002131482760887593,0.00048315973253920674,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,186,0.0001666837779339403,9.809931361814961e-05,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,187,0.00017229696095455438,0.00031989169656299055,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,188,0.0002291538694407791,0.0001448336843168363,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,189,0.00015578822058159858,0.00036869823816232383,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,190,0.00017067138105630875,0.000485921191284433,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,191,0.0001790814712876454,0.00019211016478948295,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,192,0.0001625808363314718,0.0009511824464425445,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,193,0.00035319916787557304,0.00011368929699528962,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,194,0.00015039416030049324,9.378070535603911e-05,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,195,0.00017976331582758576,0.0006407502223737538,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,196,0.00022606523998547345,0.00039630604442209005,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,197,0.00014725227083545178,0.00029831385472789407,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,198,0.00017250224482268095,0.0007209699251689017,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,199,0.00027258327463641763,0.00023219973081722856,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,200,0.0001981812674785033,0.00022120964422356337,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,201,0.00016825344937387854,0.0009585836087353528,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,202,0.00019853234698530287,0.00016095052706077695,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,203,0.0001314298715442419,0.00018812510825227946,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,204,0.00018958569853566587,0.0011797209735959768,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,205,0.00034085611696355045,0.0002825584670063108,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,206,0.00015339156379923224,0.0004926591645926237,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,207,0.00016425391368102282,8.307171083288267e-05,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,208,0.00017012700845953077,0.001850503496825695,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,209,0.00019632212934084237,0.0010390599491074681,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,210,0.00020798074547201395,0.0004354917327873409,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,211,0.0001863669604063034,0.0009356786613352597,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,212,0.0001765426859492436,0.00042643467895686626,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,213,0.00022926865494810045,0.00013991046580486,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,214,0.0001618425885681063,0.00019371416419744492,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,215,0.00015530984092038125,0.000151835338328965,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,216,0.00015867840556893498,0.00034563191002234817,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,217,0.00017405865946784616,0.0002706178929656744,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,218,0.00017720348841976374,0.0003832346701528877,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,219,0.00016630742175038904,0.0005721723427996039,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,220,0.0001616994122741744,0.0019406870706006885,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,221,0.00019203084229957312,0.0001123690017266199,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,222,0.00020552352361846715,0.0011664006160572171,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,223,0.00023987851454876363,0.0006362921558320522,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,224,0.00014800491044297814,0.00031158202909864485,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,225,0.00018359498062636703,0.000296078302199021,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,226,0.0001715268736006692,8.211343811126426e-05,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,227,0.00013139232760295272,0.0030935152899473906,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,228,0.00022455242287833244,0.00028999726055189967,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,229,0.00018819808610714972,0.0002632749383337796,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,230,0.0001559619850013405,0.00028408216894604266,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,231,0.00027097223210148513,0.00011010500747943297,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,232,0.0001574828929733485,0.00020604570454452187,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,233,0.00022146437549963593,0.00019949184206780046,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,234,0.00015164124488364905,0.00023921650426927954,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,235,0.00016070343554019928,0.00013717226102016866,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,236,0.00016695594240445644,0.00022813878604210913,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,237,0.00015328613517340273,0.0003774138749577105,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,238,0.0001639266120037064,0.0030242744833230972,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,239,0.000234034305321984,0.0001257379917660728,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,240,0.000156135211000219,0.0002569906646385789,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,241,0.00015564559726044536,0.00012953618715982884,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,242,0.00017727506929077208,0.00023171212524175644,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,243,0.00016397531726397574,0.0015723296673968434,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,244,0.00021565788483712822,0.0006077303551137447,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,245,0.00015821545093785971,0.00028697270317934453,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,246,0.0001579917734488845,0.0010148974834010005,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,247,0.0002005204005399719,0.00011180770525243133,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,248,0.000149183179019019,0.00022828098735772073,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,249,0.00017347461835015565,0.00014603015733882785,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,250,0.00015494342369493097,0.00026815274031832814,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,251,0.0001507293782196939,0.0005115981912240386,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,252,0.00019935845921281725,0.00021791127801407129,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,253,0.00020881106320302933,9.93833746179007e-05,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,254,0.00014106817252468318,0.000786953663919121,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,255,0.00016924971714615822,0.0003942859184462577,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,256,0.0002604429901111871,0.0005434327176772058,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,257,0.00014150406059343368,0.00033646513475105166,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,258,0.00015421364514622837,0.00039927882608026266,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,259,0.0001703865418676287,0.00021772412583231926,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,260,0.0001490641589043662,0.0008379225619137287,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,261,0.0001925699762068689,0.0001318491413258016,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,262,0.00018479040591046214,0.0005909582250751555,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,263,0.00019213221094105393,0.00028344406746327877,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,264,0.00016316062828991562,0.000852180877700448,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,265,0.00017447084246668965,0.00010845125507330522,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,266,0.00016206884174607694,0.00012185226660221815,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,267,0.00021587587252724916,0.0005025356658734381,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,268,0.00016563129611313343,0.0002675184514373541,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,269,0.00018863847071770579,0.0007508718408644199,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
0,no-norm,relu,0.01,"[8, 8]",2,270,0.00013590339221991599,0.0011657533468678594,1824968eb66d4ca1861351fb7b1bb6c0,option_3,"{'u_t_data_norm': [0, 1], 'v_t_data_norm': [0, 1], 'u_dot_t_data_norm': [0, 1], 'v_dot_t_data_norm': [0, 1]}"
